,Sub,HRU1,Area.ha.Input.std,Slope,SlpLgth.m.,Ovrlnd_N,CondII_CN,TimeConc.hr.,ESCO,EPCO,sub,HRU2,input.std.area.ha,LULC,Sub.1,HRU3,Area_ha,SoilName,Hydgrp,MaxRtDpth_mm,Albedo,USLE_K,USLE_P,USLE_LS,ProfileAWC_mm,IniSoilH2O_mm,CheckPart1VsPart2,CheckPart1VsPart3,AreaTimesSWATCN2
12008,28,12008,0.46,0.006,121.95,0.05,69,0.765,0.91,0.57,28,12008,0.46,WETN,28,12008,0.46,Udorthents,B,1520,0.3,0.1,1,0.12,304,190.845,TRUE,TRUE,31.74
12009,28,12009,0.93,0.028,91.46,0.05,84,0.408,0.91,0.57,28,12009,0.93,WETN,28,12009,0.93,Water,D,25.4,0.23,0,1,0.42,4.064,2.551,TRUE,TRUE,78.12
12010,28,12010,0.28,0.056,60.98,0.05,84,0.259,0.91,0.57,28,12010,0.28,WETN,28,12010,0.28,Water,D,25.4,0.23,0,1,0.89,4.064,2.551,TRUE,TRUE,23.52
12011,28,12011,0.19,0.011,121.95,0.05,79,0.637,0.91,0.57,28,12011,0.19,WETN,28,12011,0.19,Walpole,C,1520,0.16,0.24,1,0.17,258.4,162.218,TRUE,TRUE,15.01
12012,28,12012,0.09,0.094,60.98,0.05,49,0.221,0.91,0.57,28,12012,0.09,WETN,28,12012,0.09,Windsor,A,1520,0.23,0.2,1,1.92,334.4,209.929,TRUE,TRUE,4.41
12013,28,12013,0.09,0.034,91.46,0.01,92,0.146,0.91,0.57,28,12013,0.09,WATR,28,12013,0.09,Scarboro,D,1520,0.1,0.17,1,0.54,243.2,152.676,TRUE,TRUE,8.28
12014,28,12014,0.09,0.08,60.98,0.01,92,0.089,0.91,0.57,28,12014,0.09,WATR,28,12014,0.09,Scarboro,D,1520,0.1,0.17,1,1.5,243.2,152.676,TRUE,TRUE,8.28
12015,28,12015,0.09,0.004,121.95,0.01,92,0.329,0.91,0.57,28,12015,0.09,WATR,28,12015,0.09,Swansea,D,1520,0.16,0.02,1,0.1,243.2,152.676,TRUE,TRUE,8.28
12016,28,12016,0.09,0.082,60.98,0.01,92,0.088,0.91,0.57,28,12016,0.09,WATR,28,12016,0.09,Water,D,25.4,0.23,0,1,1.56,4.064,2.551,TRUE,TRUE,8.28
12017,28,12017,1.21,0.015,121.95,0.01,92,0.226,0.91,0.57,28,12017,1.21,WATR,28,12017,1.21,Water,D,25.4,0.23,0,1,0.23,4.064,2.551,TRUE,TRUE,111.32
12018,28,12018,0.37,0.03,91.46,0.05,66,0.398,0.91,0.57,28,12018,0.37,WETF,28,12018,0.37,Canton,B,1520,0.16,0.28,1,0.46,304,190.845,TRUE,TRUE,24.42
12019,28,12019,0.09,0.06,60.98,0.05,66,0.253,0.91,0.57,28,12019,0.09,WETF,28,12019,0.09,Charlton,B,1520,0.16,0.32,1,0.98,304,190.845,TRUE,TRUE,5.94
12020,28,12020,4.18,0.001,121.95,0.05,83,1.321,0.91,0.57,28,12020,4.18,WETF,28,12020,4.18,Freetown,D,1520,0.23,0,1,0.07,243.2,152.676,TRUE,TRUE,346.94
12021,28,12021,0.46,0.023,91.46,0.05,45,0.431,0.91,0.57,28,12021,0.46,WETF,28,12021,0.46,Hinckley,A,1520,0.23,0.28,1,0.33,334.4,209.929,TRUE,TRUE,20.7
12022,28,12022,0.19,0.024,91.46,0.05,45,0.425,0.91,0.57,28,12022,0.19,WETF,28,12022,0.19,Hinckley,A,1520,0.23,0.28,1,0.35,334.4,209.929,TRUE,TRUE,8.55
12023,28,12023,0.28,0.054,60.98,0.05,45,0.262,0.91,0.57,28,12023,0.28,WETF,28,12023,0.28,Hinckley,A,1520,0.23,0.28,1,0.84,334.4,209.929,TRUE,TRUE,12.6
12024,28,12024,0.09,0.199,18.29,0.05,45,0.086,0.91,0.57,28,12024,0.09,WETF,28,12024,0.09,Hinckley,A,1520,0.23,0.24,1,3.07,334.4,209.929,TRUE,TRUE,4.05
12025,28,12025,0.19,0.006,121.95,0.05,45,0.764,0.91,0.57,28,12025,0.19,WETF,28,12025,0.19,Merrimac,A,1520,0.23,0.32,1,0.12,334.4,209.929,TRUE,TRUE,8.55
12026,28,12026,0.19,0.059,60.98,0.05,77,0.255,0.91,0.57,28,12026,0.19,WETF,28,12026,0.19,Montauk,C,1520,0.23,0.28,1,0.96,258.4,162.218,TRUE,TRUE,14.63
12027,28,12027,0.37,0,121.95,0.05,77,2.609,0.91,0.57,28,12027,0.37,WETF,28,12027,0.37,Rippowam,C,1520,0.23,0.2,1,0.07,258.4,162.218,TRUE,TRUE,28.49
12028,28,12028,0.37,0.064,60.98,0.05,83,0.249,0.91,0.57,28,12028,0.37,WETF,28,12028,0.37,Saco,D,1520,0.23,0.49,1,1.08,243.2,152.676,TRUE,TRUE,30.71
12029,28,12029,9.75,0.005,121.95,0.05,83,0.836,0.91,0.57,28,12029,9.75,WETF,28,12029,9.75,Saco,D,1520,0.23,0.49,1,0.11,243.2,152.676,TRUE,TRUE,809.25
12030,28,12030,0.09,0.12,60.98,0.05,83,0.206,0.91,0.57,28,12030,0.09,WETF,28,12030,0.09,Saco,D,1520,0.23,0.49,1,2.8,243.2,152.676,TRUE,TRUE,7.47
12031,28,12031,0.56,0.066,60.98,0.05,83,0.248,0.91,0.57,28,12031,0.56,WETF,28,12031,0.56,Scarboro,D,1520,0.1,0.17,1,1.13,243.2,152.676,TRUE,TRUE,46.48
12032,28,12032,0.93,0.015,121.95,0.05,83,0.584,0.91,0.57,28,12032,0.93,WETF,28,12032,0.93,Scarboro,D,1520,0.1,0.17,1,0.23,243.2,152.676,TRUE,TRUE,77.19
12033,28,12033,2.23,0.006,121.95,0.05,83,0.771,0.91,0.57,28,12033,2.23,WETF,28,12033,2.23,Swansea,D,1520,0.16,0.02,1,0.12,243.2,152.676,TRUE,TRUE,185.09
12034,28,12034,0.09,0.033,91.46,0.05,66,0.386,0.91,0.57,28,12034,0.09,WETF,28,12034,0.09,Udorthents,B,1520,0.3,0.1,1,0.52,304,190.845,TRUE,TRUE,5.94
12035,28,12035,0.65,0.005,121.95,0.05,77,0.809,0.91,0.57,28,12035,0.65,WETF,28,12035,0.65,Walpole,C,1520,0.16,0.24,1,0.11,258.4,162.218,TRUE,TRUE,50.05
12036,29,12036,0.19,0.058,60.98,0.1,93.89,0.387,0.91,0.57,29,12036,0.19,BERM,29,12036,0.19,Hollis-Rock_outc,B,1000,0.28,0,1,0.93,100,62.778,TRUE,TRUE,17.8391
12037,29,12037,0.09,0.033,91.46,0.1,93.89,0.584,0.91,0.57,29,12037,0.09,BERM,29,12037,0.09,Narragansett,B,1650,0.23,0,1,0.52,330,207.167,TRUE,TRUE,8.4501
12038,29,12038,0.19,0.092,60.98,0.1,93.89,0.337,0.91,0.57,29,12038,0.19,BERM,29,12038,0.19,Narragansett,B,1650,0.23,0,1,1.85,330,207.167,TRUE,TRUE,17.8391
12039,29,12039,0.46,0.021,91.46,0.1,93.89,0.67,0.91,0.57,29,12039,0.46,BERM,29,12039,0.46,Haven,B,1650,0.16,0.37,1,0.3,330,207.167,TRUE,TRUE,43.1894
12040,29,12040,0.65,0.028,91.46,0.1,91.45,0.615,0.91,0.57,29,12040,0.65,BERM,29,12040,0.65,Merrimac,A,1650,0.3,0.32,1,0.42,363,227.884,TRUE,TRUE,59.4425
12041,29,12041,0.19,0.059,60.98,0.1,91.45,0.385,0.91,0.57,29,12041,0.19,BERM,29,12041,0.19,Merrimac,A,1650,0.3,0.32,1,0.96,363,227.884,TRUE,TRUE,17.3755
12042,29,12042,0.28,0.017,121.95,0.1,93.89,0.847,0.91,0.57,29,12042,0.28,BERM,29,12042,0.28,Sudbury,B,1650,0.3,0.28,1,0.26,330,207.167,TRUE,TRUE,26.2892
12043,29,12043,0.09,0.038,91.46,0.1,95.34,0.56,0.91,0.57,29,12043,0.09,BERM,29,12043,0.09,Montauk,C,1650,0.3,0.28,1,0.63,280.5,176.092,TRUE,TRUE,8.5806
12044,29,12044,0.19,0.066,60.98,0.1,95.34,0.372,0.91,0.57,29,12044,0.19,BERM,29,12044,0.19,Paxton,C,1650,0.3,0.32,1,1.13,280.5,176.092,TRUE,TRUE,18.1146
12045,29,12045,0.65,0.014,121.95,0.1,95.34,0.899,0.91,0.57,29,12045,0.65,BERM,29,12045,0.65,Rainbow,C,1650,0.3,0.37,1,0.21,280.5,176.092,TRUE,TRUE,61.971
12046,29,12046,0.19,0.062,60.98,0.1,95.34,0.379,0.91,0.57,29,12046,0.19,BERM,29,12046,0.19,Rainbow,C,1650,0.3,0.37,1,1.03,280.5,176.092,TRUE,TRUE,18.1146
12047,29,12047,0.09,0.032,91.46,0.1,95.34,0.59,0.91,0.57,29,12047,0.09,BERM,29,12047,0.09,Broadbrook,C,1650,0.3,0,1,0.5,280.5,176.092,TRUE,TRUE,8.5806
12048,29,12048,0.09,0.055,60.98,0.1,95.34,0.393,0.91,0.57,29,12048,0.09,BERM,29,12048,0.09,Broadbrook,C,1650,0.3,0,1,0.87,280.5,176.092,TRUE,TRUE,8.5806
12049,29,12049,0.09,0.124,24.39,0.1,95.34,0.178,0.91,0.57,29,12049,0.09,BERM,29,12049,0.09,Broadbrook,C,1650,0.3,0,1,1.71,280.5,176.092,TRUE,TRUE,8.5806
12050,29,12050,0.65,0.023,91.46,0.1,93.89,0.652,0.91,0.57,29,12050,0.65,BERM,29,12050,0.65,Canton,B,1650,0.23,0.32,1,0.33,330,207.167,TRUE,TRUE,61.0285
12051,29,12051,0.09,0.049,91.46,0.1,93.89,0.519,0.91,0.57,29,12051,0.09,BERM,29,12051,0.09,Canton,B,1650,0.23,0.32,1,0.9,330,207.167,TRUE,TRUE,8.4501
12052,29,12052,0.09,0.027,91.46,0.1,96,0.62,0.91,0.57,29,12052,0.09,BERM,29,12052,0.09,"Freetown,_ponded",D,1650,0.2,0,1,0.4,264,165.734,TRUE,TRUE,8.64
12053,29,12053,1.3,0.019,121.95,0.1,93.89,0.822,0.91,0.57,29,12053,1.3,BERM,29,12053,1.3,Urban_land,B,1000,0.28,0,1,0.29,100,62.778,TRUE,TRUE,122.057
12054,29,12054,1.49,0.02,91.46,0.1,93.89,0.682,0.91,0.57,29,12054,1.49,BERM,29,12054,1.49,Merrimac-Urban_l,B,1000,0.28,0,1,0.28,100,62.778,TRUE,TRUE,139.8961
12055,29,12055,11.52,0.019,121.95,0.1,93.89,0.839,0.91,0.57,29,12055,11.52,BERM,29,12055,11.52,Udorthents-Urban,B,1000,0.28,0,1,0.29,100,62.778,TRUE,TRUE,1081.6128
12056,29,12056,2.04,0.059,60.98,0.1,93.89,0.389,0.91,0.57,29,12056,2.04,BERM,29,12056,2.04,Udorthents-Urban,B,1000,0.28,0,1,0.96,100,62.778,TRUE,TRUE,191.5356
12057,29,12057,2.04,0.019,121.95,0.1,95.34,0.823,0.91,0.57,29,12057,2.04,BERM,29,12057,2.04,Ridgebury,C,1650,0.1,0.55,1,0.29,280.5,176.092,TRUE,TRUE,194.4936
12058,29,12058,0.74,0.053,60.98,0.1,93.89,0.399,0.91,0.57,29,12058,0.74,BERM,29,12058,0.74,Canton,B,1520,0.16,0.32,1,0.82,304,190.845,TRUE,TRUE,69.4786
12059,29,12059,0.19,0.045,91.46,0.1,93.89,0.532,0.91,0.57,29,12059,0.19,BERM,29,12059,0.19,Canton,B,1520,0.16,0.32,1,0.8,304,190.845,TRUE,TRUE,17.8391
12060,29,12060,1.39,0.053,60.98,0.1,93.89,0.4,0.91,0.57,29,12060,1.39,BERM,29,12060,1.39,Canton,B,1520,0.16,0.28,1,0.82,304,190.845,TRUE,TRUE,130.5071
12061,29,12061,3.53,0.035,91.46,0.1,93.89,0.581,0.91,0.57,29,12061,3.53,BERM,29,12061,3.53,Canton,B,1520,0.16,0.28,1,0.56,304,190.845,TRUE,TRUE,331.4317
12062,29,12062,1.11,0.022,91.46,0.1,91.45,0.662,0.91,0.57,29,12062,1.11,BERM,29,12062,1.11,Merrimac,A,1520,0.23,0.32,1,0.31,334.4,209.929,TRUE,TRUE,101.5095
12063,29,12063,0.19,0.056,60.98,0.1,91.45,0.391,0.91,0.57,29,12063,0.19,BERM,29,12063,0.19,Merrimac,A,1520,0.23,0.32,1,0.89,334.4,209.929,TRUE,TRUE,17.3755
12064,29,12064,0.93,0.034,91.46,0.1,95.34,0.581,0.91,0.57,29,12064,0.93,BERM,29,12064,0.93,Paxton,C,1520,0.16,0.32,1,0.54,258.4,162.218,TRUE,TRUE,88.6662
12065,29,12065,0.09,0.026,91.46,0.1,95.34,0.627,0.91,0.57,29,12065,0.09,BERM,29,12065,0.09,Ridgebury,C,1520,0.16,0.32,1,0.38,258.4,162.218,TRUE,TRUE,8.5806
12066,29,12066,0.37,0.016,121.95,0.1,95.34,0.863,0.91,0.57,29,12066,0.37,BERM,29,12066,0.37,Scituate,C,1520,0.16,0.32,1,0.24,258.4,162.218,TRUE,TRUE,35.2758
12067,29,12067,0.37,0.058,60.98,0.1,93.89,0.388,0.91,0.57,29,12067,0.37,BERM,29,12067,0.37,Udorthents,B,1520,0.3,0.1,1,0.93,304,190.845,TRUE,TRUE,34.7393
12068,29,12068,0.46,0.035,91.46,0.1,93.89,0.575,0.91,0.57,29,12068,0.46,BERM,29,12068,0.46,Udorthents,B,1520,0.3,0.1,1,0.56,304,190.845,TRUE,TRUE,43.1894
12069,29,12069,0.56,0.048,91.46,0.1,93.89,0.523,0.91,0.57,29,12069,0.56,BERM,29,12069,0.56,Urban_to,B,1000,0.28,0,1,0.87,100,62.778,TRUE,TRUE,52.5784
12070,29,12070,4.46,0.033,91.46,0.1,93.89,0.593,0.91,0.57,29,12070,4.46,BERM,29,12070,4.46,Urban_to,B,1000,0.28,0,1,0.52,100,62.778,TRUE,TRUE,418.7494
12071,29,12071,0.65,0.016,121.95,0.1,95.34,0.864,0.91,0.57,29,12071,0.65,BERM,29,12071,0.65,Woodbridge,C,1520,0.23,0.32,1,0.24,258.4,162.218,TRUE,TRUE,61.971
12072,29,12072,0.09,0.046,91.46,0.1,95.34,0.529,0.91,0.57,29,12072,0.09,BERM,29,12072,0.09,Woodbridge,C,1520,0.23,0.32,1,0.82,258.4,162.218,TRUE,TRUE,8.5806
12073,29,12073,0.09,0.027,91.46,0.1,95.34,0.62,0.91,0.57,29,12073,0.09,BERM,29,12073,0.09,Raypol,C,1650,0.23,0.49,1,0.4,280.5,176.092,TRUE,TRUE,8.5806
12074,29,12074,0.37,0.06,60.98,0.1,93.89,0.384,0.91,0.57,29,12074,0.37,BERM,29,12074,0.37,Hollis-Rock_outc,B,1000,0.28,0,1,0.98,100,62.778,TRUE,TRUE,34.7393
12075,29,12075,0.46,0.027,91.46,0.1,93.89,0.621,0.91,0.57,29,12075,0.46,BERM,29,12075,0.46,"Udorthents,_loam",B,1000,0.28,0,1,0.4,100,62.778,TRUE,TRUE,43.1894
12076,29,12076,0.09,0.042,91.46,0.1,96,0.543,0.91,0.57,29,12076,0.09,BERM,29,12076,0.09,Birdsall,D,1650,0.16,0.49,1,0.72,264,165.733,TRUE,TRUE,8.64
12077,29,12077,1.3,0.033,91.46,0.1,69.23,0.587,0.91,0.57,29,12077,1.3,BERM,29,12077,1.3,Charlton,B,1650,0.23,0.32,1,0.52,330,207.167,TRUE,TRUE,89.999
12078,29,12078,0.84,0.139,24.39,0.1,69.23,0.174,0.91,0.57,29,12078,0.84,BERM,29,12078,0.84,Charlton,B,1650,0.23,0.32,1,2.05,330,207.167,TRUE,TRUE,58.1532
12079,29,12079,1.86,0.069,60.98,0.1,69.23,0.371,0.91,0.57,29,12079,1.86,BERM,29,12079,1.86,Charlton,B,1650,0.23,0.32,1,1.2,330,207.167,TRUE,TRUE,128.7678
12080,29,12080,0.09,0.012,121.95,0.1,69.23,0.94,0.91,0.57,29,12080,0.09,BERM,29,12080,0.09,Hollis-Rock_outc,B,1000,0.28,0,1,0.18,100,62.778,TRUE,TRUE,6.2307
12081,29,12081,2.04,0.155,24.39,0.1,69.23,0.171,0.91,0.57,29,12081,2.04,BERM,29,12081,2.04,Hollis-Rock_outc,B,1000,0.28,0,1,2.44,100,62.778,TRUE,TRUE,141.2292
12082,29,12082,1.39,0.081,60.98,0.1,69.23,0.353,0.91,0.57,29,12082,1.39,BERM,29,12082,1.39,Hollis-Rock_outc,B,1000,0.28,0,1,1.53,100,62.778,TRUE,TRUE,96.2297
12083,29,12083,1.58,0.13,24.39,0.1,69.23,0.179,0.91,0.57,29,12083,1.58,BERM,29,12083,1.58,Narragansett,B,1650,0.23,0,1,1.84,330,207.167,TRUE,TRUE,109.3834
12084,29,12084,17.46,0.07,60.98,0.1,69.23,0.395,0.91,0.57,29,12084,17.46,BERM,29,12084,17.46,Narragansett,B,1650,0.23,0,1,1.23,330,207.167,TRUE,TRUE,1208.7558
12085,29,12085,15.14,0.03,91.46,0.1,69.23,0.627,0.91,0.57,29,12085,15.14,BERM,29,12085,15.14,Narragansett,B,1650,0.23,0,1,0.46,330,207.167,TRUE,TRUE,1048.1422
12086,29,12086,1.11,0.071,60.98,0.1,69.23,0.366,0.91,0.57,29,12086,1.11,BERM,29,12086,1.11,Haven,B,1650,0.16,0.37,1,1.25,330,207.167,TRUE,TRUE,76.8453
12087,29,12087,2.97,0.023,91.46,0.1,69.23,0.657,0.91,0.57,29,12087,2.97,BERM,29,12087,2.97,Haven,B,1650,0.16,0.37,1,0.33,330,207.167,TRUE,TRUE,205.6131
12088,29,12088,0.09,0.134,24.39,0.1,69.23,0.174,0.91,0.57,29,12088,0.09,BERM,29,12088,0.09,Haven,B,1650,0.16,0.37,1,1.93,330,207.167,TRUE,TRUE,6.2307
12089,29,12089,5.39,0.023,91.46,0.1,52.13,0.661,0.91,0.57,29,12089,5.39,BERM,29,12089,5.39,Merrimac,A,1650,0.3,0.32,1,0.33,363,227.884,TRUE,TRUE,280.9807
12090,29,12090,0.65,0.052,60.98,0.1,52.13,0.401,0.91,0.57,29,12090,0.65,BERM,29,12090,0.65,Merrimac,A,1650,0.3,0.32,1,0.8,363,227.884,TRUE,TRUE,33.8845
12091,29,12091,0.09,0.045,91.46,0.1,52.13,0.532,0.91,0.57,29,12091,0.09,BERM,29,12091,0.09,Merrimac,A,1650,0.3,0.32,1,0.8,363,227.884,TRUE,TRUE,4.6917
12092,29,12092,0.19,0.057,60.98,0.1,52.13,0.389,0.91,0.57,29,12092,0.19,BERM,29,12092,0.19,Merrimac,A,1650,0.3,0.32,1,0.91,363,227.884,TRUE,TRUE,9.9047
12093,29,12093,1.39,0.02,91.46,0.1,69.23,0.682,0.91,0.57,29,12093,1.39,BERM,29,12093,1.39,Sudbury,B,1650,0.3,0.28,1,0.28,330,207.167,TRUE,TRUE,96.2297
12094,29,12094,0.09,0.046,91.46,0.1,69.23,0.529,0.91,0.57,29,12094,0.09,BERM,29,12094,0.09,Sudbury,B,1650,0.3,0.28,1,0.82,330,207.167,TRUE,TRUE,6.2307
12095,29,12095,9.29,0.01,121.95,0.1,69.23,1.01,0.91,0.57,29,12095,9.29,BERM,29,12095,9.29,Tisbury,B,1650,0.44,0.49,1,0.16,330,207.167,TRUE,TRUE,643.1467
12096,29,12096,0.19,0.07,60.98,0.1,69.23,0.366,0.91,0.57,29,12096,0.19,BERM,29,12096,0.19,Tisbury,B,1650,0.44,0.49,1,1.23,330,207.167,TRUE,TRUE,13.1537
12097,29,12097,0.46,0.014,121.95,0.1,69.23,0.899,0.91,0.57,29,12097,0.46,BERM,29,12097,0.46,Tisbury,B,1650,0.44,0.49,1,0.21,330,207.167,TRUE,TRUE,31.8458
12098,29,12098,2.88,0.021,91.46,0.1,79.34,0.675,0.91,0.57,29,12098,2.88,BERM,29,12098,2.88,Montauk,C,1650,0.3,0.28,1,0.3,280.5,176.092,TRUE,TRUE,228.4992
12099,29,12099,0.65,0.059,60.98,0.1,79.34,0.386,0.91,0.57,29,12099,0.65,BERM,29,12099,0.65,Montauk,C,1650,0.3,0.28,1,0.96,280.5,176.092,TRUE,TRUE,51.571
12100,29,12100,0.19,0.139,24.39,0.1,79.34,0.172,0.91,0.57,29,12100,0.19,BERM,29,12100,0.19,Paxton,C,1650,0.3,0.32,1,2.05,280.5,176.092,TRUE,TRUE,15.0746
12101,29,12101,0.84,0.078,60.98,0.1,79.34,0.356,0.91,0.57,29,12101,0.84,BERM,29,12101,0.84,Paxton,C,1650,0.3,0.32,1,1.44,280.5,176.092,TRUE,TRUE,66.6456
12102,29,12102,2.23,0.027,91.46,0.1,79.34,0.625,0.91,0.57,29,12102,2.23,BERM,29,12102,2.23,Paxton,C,1650,0.3,0.32,1,0.4,280.5,176.092,TRUE,TRUE,176.9282
12103,29,12103,0.37,0.095,60.98,0.1,79.34,0.334,0.91,0.57,29,12103,0.37,BERM,29,12103,0.37,Paxton,C,1650,0.3,0.32,1,1.95,280.5,176.092,TRUE,TRUE,29.3558
12104,29,12104,0.65,0.13,24.39,0.1,79.34,0.177,0.91,0.57,29,12104,0.65,BERM,29,12104,0.65,Paxton,C,1650,0.3,0.32,1,1.84,280.5,176.092,TRUE,TRUE,51.571
12105,29,12105,0.28,0.166,18.29,0.1,79.34,0.138,0.91,0.57,29,12105,0.28,BERM,29,12105,0.28,Paxton,C,1650,0.3,0.32,1,2.29,280.5,176.092,TRUE,TRUE,22.2152
12106,29,12106,5.48,0.021,91.46,0.1,79.34,0.679,0.91,0.57,29,12106,5.48,BERM,29,12106,5.48,Woodbridge,C,1650,0.16,0,1,0.3,280.5,176.092,TRUE,TRUE,434.7832
12107,29,12107,0.46,0.053,60.98,0.1,79.34,0.398,0.91,0.57,29,12107,0.46,BERM,29,12107,0.46,Woodbridge,C,1650,0.16,0,1,0.82,280.5,176.092,TRUE,TRUE,36.4964
12108,29,12108,0.09,0.039,91.46,0.1,79.34,0.556,0.91,0.57,29,12108,0.09,BERM,29,12108,0.09,Woodbridge,C,1650,0.16,0,1,0.65,280.5,176.092,TRUE,TRUE,7.1406
12109,29,12109,0.93,0.024,91.46,0.1,79.34,0.645,0.91,0.57,29,12109,0.93,BERM,29,12109,0.93,Scituate,C,1650,0.23,0.32,1,0.35,280.5,176.092,TRUE,TRUE,73.7862
12110,29,12110,8.82,0.064,60.98,0.1,79.34,0.391,0.91,0.57,29,12110,8.82,BERM,29,12110,8.82,Rainbow,C,1650,0.3,0.37,1,1.08,280.5,176.092,TRUE,TRUE,699.7788
12111,29,12111,28.05,0.023,91.46,0.1,79.34,0.695,0.91,0.57,29,12111,28.05,BERM,29,12111,28.05,Rainbow,C,1650,0.3,0.37,1,0.33,280.5,176.092,TRUE,TRUE,2225.487
12112,29,12112,0.84,0.038,91.46,0.1,79.34,0.562,0.91,0.57,29,12112,0.84,BERM,29,12112,0.84,Rainbow,C,1650,0.3,0.37,1,0.63,280.5,176.092,TRUE,TRUE,66.6456
12113,29,12113,4.36,0.066,60.98,0.1,79.34,0.381,0.91,0.57,29,12113,4.36,BERM,29,12113,4.36,Rainbow,C,1650,0.3,0.37,1,1.13,280.5,176.092,TRUE,TRUE,345.9224
12114,29,12114,8.82,0.024,91.46,0.1,79.34,0.659,0.91,0.57,29,12114,8.82,BERM,29,12114,8.82,Broadbrook,C,1650,0.3,0,1,0.35,280.5,176.092,TRUE,TRUE,699.7788
12115,29,12115,5.2,0.065,60.98,0.1,79.34,0.384,0.91,0.57,29,12115,5.2,BERM,29,12115,5.2,Broadbrook,C,1650,0.3,0,1,1.1,280.5,176.092,TRUE,TRUE,412.568
12116,29,12116,0.28,0.125,24.39,0.1,79.34,0.178,0.91,0.57,29,12116,0.28,BERM,29,12116,0.28,Broadbrook,C,1650,0.3,0,1,1.73,280.5,176.092,TRUE,TRUE,22.2152
12117,29,12117,0.19,0.126,24.39,0.1,79.34,0.177,0.91,0.57,29,12117,0.19,BERM,29,12117,0.19,Broadbrook,C,1650,0.3,0,1,1.76,280.5,176.092,TRUE,TRUE,15.0746
12118,29,12118,4.09,0.031,91.46,0.1,79.34,0.603,0.91,0.57,29,12118,4.09,BERM,29,12118,4.09,Broadbrook,C,1650,0.3,0,1,0.48,280.5,176.092,TRUE,TRUE,324.5006
12119,29,12119,11.33,0.072,60.98,0.1,79.34,0.382,0.91,0.57,29,12119,11.33,BERM,29,12119,11.33,Broadbrook,C,1650,0.3,0,1,1.28,280.5,176.092,TRUE,TRUE,898.9222
12120,29,12120,0.19,0.145,24.39,0.1,79.34,0.17,0.91,0.57,29,12120,0.19,BERM,29,12120,0.19,Broadbrook,C,1650,0.3,0,1,2.19,280.5,176.092,TRUE,TRUE,15.0746
12121,29,12121,2.32,0.079,60.98,0.1,79.34,0.357,0.91,0.57,29,12121,2.32,BERM,29,12121,2.32,Broadbrook,C,1650,0.3,0,1,1.47,280.5,176.092,TRUE,TRUE,184.0688
12122,29,12122,0.37,0.038,91.46,0.1,79.34,0.561,0.91,0.57,29,12122,0.37,BERM,29,12122,0.37,Broadbrook,C,1650,0.3,0,1,0.63,280.5,176.092,TRUE,TRUE,29.3558
12123,29,12123,0.37,0.108,60.98,0.1,69.23,0.322,0.91,0.57,29,12123,0.37,BERM,29,12123,0.37,Narragansett,B,1650,0.23,0,1,2.37,330,207.167,TRUE,TRUE,25.6151
12124,29,12124,0.19,0.055,60.98,0.1,69.23,0.393,0.91,0.57,29,12124,0.19,BERM,29,12124,0.19,Canton,B,1650,0.23,0.32,1,0.87,330,207.167,TRUE,TRUE,13.1537
12125,29,12125,1.67,0.018,121.95,0.1,69.23,0.836,0.91,0.57,29,12125,1.67,BERM,29,12125,1.67,Canton,B,1650,0.23,0.32,1,0.27,330,207.167,TRUE,TRUE,115.6141
12126,29,12126,1.67,0.06,60.98,0.1,69.23,0.386,0.91,0.57,29,12126,1.67,BERM,29,12126,1.67,Canton,B,1650,0.23,0.32,1,0.98,330,207.167,TRUE,TRUE,115.6141
12127,29,12127,4.83,0.034,91.46,0.1,69.23,0.588,0.91,0.57,29,12127,4.83,BERM,29,12127,4.83,Canton,B,1650,0.23,0.32,1,0.54,330,207.167,TRUE,TRUE,334.3809
12128,29,12128,0.28,0.016,121.95,0.1,84,0.863,0.91,0.57,29,12128,0.28,BERM,29,12128,0.28,"Freetown,_ponded",D,1650,0.2,0,1,0.24,264,165.734,TRUE,TRUE,23.52
12129,29,12129,0.28,0.02,121.95,0.1,84,0.807,0.91,0.57,29,12129,0.28,BERM,29,12129,0.28,Scarboro,D,1650,0.23,0,1,0.31,183.45,115.166,TRUE,TRUE,23.52
12130,29,12130,0.93,0.028,91.46,0.1,69.23,0.616,0.91,0.57,29,12130,0.93,BERM,29,12130,0.93,Urban_land,B,1000,0.28,0,1,0.42,100,62.778,TRUE,TRUE,64.3839
12131,29,12131,2.32,0.021,91.46,0.1,69.23,0.674,0.91,0.57,29,12131,2.32,BERM,29,12131,2.32,Merrimac-Urban_l,B,1000,0.28,0,1,0.3,100,62.778,TRUE,TRUE,160.6136
12132,29,12132,3.34,0.061,60.98,0.1,69.23,0.388,0.91,0.57,29,12132,3.34,BERM,29,12132,3.34,Udorthents-Urban,B,1000,0.28,0,1,1,100,62.778,TRUE,TRUE,231.2282
12133,29,12133,9.47,0.024,91.46,0.1,69.23,0.66,0.91,0.57,29,12133,9.47,BERM,29,12133,9.47,Udorthents-Urban,B,1000,0.28,0,1,0.35,100,62.778,TRUE,TRUE,655.6081
12134,29,12134,0.09,0.117,60.98,0.1,69.23,0.313,0.91,0.57,29,12134,0.09,BERM,29,12134,0.09,Udorthents-Urban,B,1000,0.28,0,1,2.69,100,62.778,TRUE,TRUE,6.2307
